filename,category,TRIG_SIG,class
SFLARE_bn110213731,train,7.5,SFLARE
SFLARE_bn110214810,train,5.7,SFLARE
GRB_bn220927234,other,0.0,GRB
TGF_bn110828435,train,11.5,TGF
SFLARE_bn221024332,other,0.0,SFLARE
TGF_bn210511869,train,7.2,TGF
TGF_bn210421842,train,10.1,TGF
SFLARE_bn231011923,train,5.7,SFLARE
SFLARE_bn120317859,test,6.0,SFLARE
TGF_bn230619435,train,6.1,TGF
GRB_bn090819607,train,6.0,GRB
GRB_bn141102779,train,5.3,GRB
GRB_bn090929190,train,9.4,GRB
TGF_bn130211721,train,5.8,TGF
TGF_bn150621275,train,6.9,TGF
SFLARE_bn150310308,train,5.4,SFLARE
SFLARE_bn170827636,train,4.5,SFLARE
GRB_bn191031025,train,5.9,GRB
SFLARE_bn221004632,train,6.8,SFLARE
SFLARE_bn240202455,train,5.6,SFLARE
TGF_bn190731188,train,7.1,TGF
TGF_bn141005001,other,0.0,TGF
GRB_bn130331566,other,0.0,GRB
GRB_bn100225115,train,5.1,GRB
SFLARE_bn230817315,train,5.8,SFLARE
SGR_bn200427885,train,18.6,SGR
GRB_bn110622158,other,0.0,GRB
SFLARE_bn160101275,train,5.2,SFLARE
TGF_bn211220171,train,7.2,TGF
TGF_bn170717676,train,6.5,TGF
TGF_bn180522659,train,6.4,TGF
GRB_bn121116459,train,6.1,GRB
GRB_bn160111115,train,5.3,GRB
GRB_bn180124392,other,0.0,GRB
TGF_bn180209336,other,0.0,TGF
SFLARE_bn220329716,train,5.5,SFLARE
TGF_bn130724667,train,5.2,TGF
GRB_bn150527283,other,0.0,GRB
SGR_bn150828034,test,9.3,SGR
TGF_bn170808809,test,6.4,TGF
GRB_bn130504314,other,0.0,GRB
SGR_bn211209414,test,5.7,SGR
TGF_bn230111190,test,5.0,TGF
GRB_bn080714745,train,0.0,GRB
TGF_bn230419477,train,9.6,TGF
SFLARE_bn231105605,train,7.1,SFLARE
GRB_bn200928290,train,5.7,GRB
SFLARE_bn231220779,other,0.0,SFLARE
GRB_bn220620016,other,0.0,GRB
GRB_bn140311453,train,4.6,GRB
GRB_bn091224373,other,0.0,GRB
SGR_bn210916728,train,16.0,SGR
SFLARE_bn160411025,train,4.6,SFLARE
GRB_bn101224998,test,5.1,GRB
TGF_bn130302331,train,5.6,TGF
GRB_bn110921912,test,5.8,GRB
SFLARE_bn230709968,train,6.0,SFLARE
GRB_bn180614327,train,4.6,GRB
SFLARE_bn150305751,train,5.7,SFLARE
SFLARE_bn231005799,train,6.1,SFLARE
SGR_bn221012874,train,8.3,SGR
GRB_bn110227229,train,5.4,GRB
GRB_bn150206285,train,4.6,GRB
GRB_bn150506630,test,9.3,GRB
GRB_bn230514996,train,5.1,GRB
TGF_bn130728569,other,0.0,TGF
SFLARE_bn140416278,train,5.5,SFLARE
TGF_bn210426953,train,6.7,TGF
GRB_bn171025213,train,4.7,GRB
GRB_bn130116415,train,5.3,GRB
TGF_bn211004943,train,11.0,TGF
SFLARE_bn231111165,train,5.6,SFLARE
GRB_bn170131969,train,4.8,GRB
GRB_bn110322558,train,4.6,GRB
SGR_bn220109206,train,7.3,SGR
GRB_bn090719063,other,0.0,GRB
GRB_bn100715477,train,5.1,GRB
GRB_bn081206604,test,5.3,GRB
SFLARE_bn120707134,test,5.7,SFLARE
GRB_bn140516765,test,4.7,GRB
GRB_bn190613172,test,4.6,GRB
GRB_bn141229492,test,5.7,GRB
SGR_bn210911636,train,8.8,SGR
GRB_bn160521385,other,0.0,GRB
SGR_bn220115276,train,7.9,SGR
GRB_bn121231445,train,4.6,GRB
SFLARE_bn120329411,test,6.1,SFLARE
GRB_bn160123095,test,4.8,GRB
SGR_bn150715759,train,9.1,SGR
SFLARE_bn230319054,train,5.5,SFLARE
GRB_bn100421917,other,0.0,GRB
TGF_bn130627255,other,0.0,TGF
TGF_bn220118477,train,6.8,TGF
GRB_bn190411407,train,4.8,GRB
SFLARE_bn120308120,test,5.6,SFLARE
TGF_bn140905648,train,8.4,TGF
GRB_bn120611108,other,0.0,GRB
GRB_bn090519881,train,5.1,GRB
SFLARE_bn121010204,test,5.9,SFLARE
GRB_bn190427190,other,0.0,GRB
SGR_bn110531601,train,12.8,SGR
GRB_bn131102622,train,4.6,GRB
SFLARE_bn131112595,other,0.0,SFLARE
SGR_bn220105251,train,9.6,SGR
GRB_bn140724533,train,5.2,GRB
SFLARE_bn140227378,train,6.7,SFLARE
TGF_bn140901588,train,9.2,TGF
TGF_bn140603720,train,6.2,TGF
SGR_bn220403928,train,7.1,SGR
TGF_bn170216397,test,5.4,TGF
SFLARE_bn230824772,train,6.0,SFLARE
TGF_bn120308186,test,5.9,TGF
GRB_bn120219563,train,5.0,GRB
TGF_bn210514047,test,5.6,TGF
GRB_bn151114645,train,4.8,GRB
TGF_bn090627274,other,0.0,TGF
GRB_bn131014215,train,7.1,GRB
SFLARE_bn120306329,train,5.6,SFLARE
TGF_bn141123678,train,6.1,TGF
GRB_bn170810918,train,4.5,GRB
SFLARE_bn151205595,train,4.6,SFLARE
GRB_bn220610295,train,4.5,GRB
TGF_bn230322197,train,7.2,TGF
GRB_bn130206482,test,5.3,GRB
GRB_bn240107803,test,5.0,GRB
SFLARE_bn131222358,train,5.1,SFLARE
SFLARE_bn150927831,test,9.5,SFLARE
TGF_bn100702649,other,0.0,TGF
GRB_bn211019250,train,8.4,GRB
TGF_bn151122371,train,6.2,TGF
TGF_bn220816754,test,8.1,TGF
TGF_bn130316390,train,6.5,TGF
TGF_bn110907452,train,8.2,TGF
GRB_bn170511477,other,0.0,GRB
GRB_bn200619252,other,0.0,GRB
SGR_bn150228204,train,7.7,SGR
GRB_bn140304557,other,0.0,GRB
SFLARE_bn230223340,train,6.6,SFLARE
SFLARE_bn101103509,test,6.3,SFLARE
GRB_bn220820998,train,5.9,GRB
GRB_bn140402007,train,5.7,GRB
GRB_bn160424492,train,4.7,GRB
TGF_bn160824468,train,4.6,TGF
SFLARE_bn140104430,train,4.8,SFLARE
GRB_bn120506128,other,0.0,GRB
GRB_bn231031144,other,0.0,GRB
SFLARE_bn131025407,test,6.0,SFLARE
GRB_bn130730243,train,5.3,GRB
SFLARE_bn231210160,test,7.9,SFLARE
GRB_bn130626596,train,5.1,GRB
GRB_bn211024065,train,7.7,GRB
SGR_bn210217341,train,11.1,SGR
GRB_bn230723488,other,0.0,GRB
SFLARE_bn240111506,test,5.4,SFLARE
GRB_bn090621417,train,4.5,GRB
SFLARE_bn231009482,train,5.6,SFLARE
SFLARE_bn131219968,train,6.3,SFLARE
TGF_bn190124119,train,13.4,TGF
TGF_bn230621417,train,8.7,TGF
SFLARE_bn140610527,test,6.1,SFLARE
GRB_bn131118958,train,5.5,GRB
TGF_bn120808908,test,5.6,TGF
TGF_bn140125521,train,6.2,TGF
SFLARE_bn141028434,test,5.1,SFLARE
GRB_bn180314030,train,5.5,GRB
SGR_bn221013304,train,5.4,SGR
TGF_bn100905058,train,7.8,TGF
SGR_bn210912218,train,12.6,SGR
SFLARE_bn140128285,train,5.7,SFLARE
GRB_bn210225218,train,5.9,GRB
SFLARE_bn140225029,other,0.0,SFLARE
TGF_bn231106425,train,6.1,TGF
SGR_bn221014685,test,8.2,SGR
GRB_bn151117442,other,0.0,GRB
SFLARE_bn110804156,train,5.9,SFLARE
TGF_bn170601502,train,4.9,TGF
GRB_bn130623488,other,0.0,GRB
GRB_bn150901924,train,6.3,GRB
GRB_bn100313288,other,0.0,GRB
GRB_bn091209001,test,5.4,GRB
GRB_bn120811649,other,0.0,GRB
SFLARE_bn140923965,train,5.6,SFLARE
GRB_bn120412920,train,5.0,GRB
TGF_bn141028731,test,6.0,TGF
GRB_bn180404091,train,4.7,GRB
GRB_bn090713020,other,0.0,GRB
SFLARE_bn221003104,test,5.6,SFLARE
SFLARE_bn231214205,train,5.6,SFLARE
SGR_bn090403592,train,11.9,SGR
TGF_bn170509445,train,5.4,TGF
GRB_bn100527795,train,5.2,GRB
GRB_bn110227009,test,5.4,GRB
SFLARE_bn240322840,train,5.5,SFLARE
GRB_bn130523198,train,4.5,GRB
GRB_bn190611950,other,0.0,GRB
GRB_bn220412713,test,16.8,GRB
TGF_bn211201765,train,5.7,TGF
GRB_bn100427356,other,0.0,GRB
SFLARE_bn110530119,train,6.4,SFLARE
SGR_bn230202141,test,8.4,SGR
TGF_bn140316625,test,5.7,TGF
SFLARE_bn120705144,train,5.8,SFLARE
GRB_bn210323502,other,0.0,GRB
SFLARE_bn141030546,train,4.9,SFLARE
GRB_bn170910368,other,0.0,GRB
GRB_bn220921462,train,5.0,GRB
TGF_bn151210379,train,6.5,TGF
SFLARE_bn120706977,train,5.6,SFLARE
GRB_bn120212353,train,6.2,GRB
SFLARE_bn121113014,train,5.0,SFLARE
TGF_bn130321926,train,4.6,TGF
SGR_bn090203206,train,5.7,SGR
TGF_bn161102933,test,5.3,TGF
TGF_bn170826346,test,7.0,TGF
SGR_bn210130112,train,9.5,SGR
TGF_bn130926289,test,9.1,TGF
SGR_bn100326867,train,10.1,SGR
SGR_bn231111899,train,7.9,SGR
GRB_bn120210650,test,6.2,GRB
SFLARE_bn141029960,test,4.8,SFLARE
GRB_bn091006360,test,5.0,GRB
GRB_bn150118927,other,0.0,GRB
SFLARE_bn230103268,train,5.8,SFLARE
GRB_bn130127743,other,0.0,GRB
GRB_bn100814160,other,0.0,GRB
GRB_bn210722871,train,5.6,GRB
TGF_bn100616900,other,0.0,TGF
GRB_bn111003465,other,0.0,GRB
GRB_bn170817529,test,4.8,GRB
SGR_bn191115867,train,7.9,SGR
GRB_bn100414097,other,0.0,GRB
TGF_bn221008958,other,0.0,TGF
TGF_bn171004782,other,0.0,TGF
SFLARE_bn140214444,train,6.3,SFLARE
TGF_bn200429020,train,5.8,TGF
GRB_bn141031998,train,6.2,GRB
SFLARE_bn140131849,train,5.6,SFLARE
GRB_bn230915236,train,4.7,GRB
GRB_bn100101988,other,0.0,GRB
GRB_bn140223495,train,5.3,GRB
SFLARE_bn110308340,train,5.9,SFLARE
SFLARE_bn130217652,test,5.2,SFLARE
SGR_bn110616881,train,24.9,SGR
SGR_bn130702409,train,11.8,SGR
SGR_bn210927824,train,8.1,SGR
TGF_bn161014981,test,6.2,TGF
TGF_bn161102289,train,5.7,TGF
GRB_bn140717827,train,4.8,GRB
SFLARE_bn120308361,train,6.1,SFLARE
SFLARE_bn120626759,test,4.6,SFLARE
GRB_bn200120962,test,4.8,GRB
GRB_bn230707141,train,4.8,GRB
TGF_bn200821416,train,5.0,TGF
GRB_bn181020792,other,0.0,GRB
SGR_bn220104189,train,9.3,SGR
TGF_bn140110804,train,8.2,TGF
TGF_bn181002333,train,5.9,TGF
SFLARE_bn120306897,other,0.0,SFLARE
SFLARE_bn231204059,train,6.8,SFLARE
TGF_bn210717994,train,12.7,TGF
GRB_bn190731943,other,0.0,GRB
SFLARE_bn230730262,test,6.0,SFLARE
GRB_bn141013803,train,5.1,GRB
GRB_bn150226948,other,0.0,GRB
GRB_bn201008754,test,5.2,GRB
SFLARE_bn150930144,test,4.9,SFLARE
TGF_bn120821387,other,0.0,TGF
SFLARE_bn141022320,train,6.0,SFLARE
GRB_bn110730008,train,5.5,GRB
GRB_bn110511616,other,0.0,GRB
SFLARE_bn120305844,train,5.4,SFLARE
TGF_bn111123275,train,4.9,TGF
TGF_bn160317815,train,7.6,TGF
TGF_bn190612260,train,5.1,TGF
GRB_bn140224382,other,0.0,GRB
GRB_bn141102112,other,0.0,GRB
GRB_bn110319628,train,4.9,GRB
TGF_bn130123444,train,7.3,TGF
TGF_bn140418744,test,8.4,TGF
TGF_bn181212020,train,4.8,TGF
GRB_bn120605453,other,0.0,GRB
SFLARE_bn220525761,train,4.9,SFLARE
TGF_bn181201277,train,6.2,TGF
TGF_bn140423311,train,6.3,TGF
GRB_bn240305162,other,0.0,GRB
GRB_bn110906302,train,5.0,GRB
TGF_bn180618604,train,7.1,TGF
TGF_bn211029845,other,0.0,TGF
SFLARE_bn140926579,train,7.7,SFLARE
TGF_bn151217656,test,6.8,TGF
GRB_bn081105614,other,0.0,GRB
GRB_bn130325005,train,5.1,GRB
TGF_bn101115695,train,6.1,TGF
TGF_bn210821341,train,8.2,TGF
TGF_bn230331948,train,6.1,TGF
GRB_bn160804065,other,0.0,GRB
TGF_bn180414421,train,7.9,TGF
SGR_bn210128983,train,17.8,SGR
GRB_bn120326056,train,5.0,GRB
TGF_bn210513395,train,6.1,TGF
TGF_bn120818995,train,7.3,TGF
SGR_bn160825310,train,19.6,SGR
GRB_bn161119633,other,0.0,GRB
TGF_bn180523610,train,5.0,TGF
TGF_bn220908575,train,4.7,TGF
TGF_bn220410697,train,5.5,TGF
TGF_bn220120365,train,4.7,TGF
SGR_bn210925127,train,10.0,SGR
GRB_bn230703954,train,4.6,GRB
TGF_bn230507862,train,5.7,TGF
SFLARE_bn230118864,train,5.5,SFLARE
GRB_bn130514560,train,5.7,GRB
TGF_bn230802316,train,4.7,TGF
TGF_bn121114355,test,21.2,TGF
GRB_bn140612294,train,4.8,GRB
SFLARE_bn131024176,train,5.8,SFLARE
TGF_bn160619788,train,8.5,TGF
GRB_bn150824079,other,0.0,GRB
GRB_bn140630505,train,5.3,GRB
GRB_bn160131116,train,4.7,GRB
SFLARE_bn140205713,train,5.3,SFLARE
SGR_bn220114862,train,8.7,SGR
SFLARE_bn110930782,other,0.0,SFLARE
SFLARE_bn121024229,train,4.8,SFLARE
TGF_bn170206414,other,0.0,TGF
TGF_bn110123577,train,5.0,TGF
SFLARE_bn230928012,train,5.8,SFLARE
SFLARE_bn230107032,train,5.8,SFLARE
TGF_bn160610967,other,0.0,TGF
GRB_bn110205027,test,5.4,GRB
GRB_bn140817229,train,4.5,GRB
SFLARE_bn231122882,test,5.7,SFLARE
GRB_bn140506880,test,6.7,GRB
GRB_bn111226795,other,0.0,GRB
GRB_bn220905433,other,0.0,GRB
SGR_bn160518436,train,17.8,SGR
SFLARE_bn151015902,train,5.6,SFLARE
GRB_bn120604220,test,5.8,GRB
GRB_bn090610723,other,0.0,GRB
GRB_bn231028173,other,0.0,GRB
GRB_bn201227635,other,0.0,GRB
GRB_bn140308710,other,0.0,GRB
GRB_bn110904124,train,4.8,GRB
GRB_bn220426285,other,0.0,GRB
SFLARE_bn140102240,train,5.8,SFLARE
SFLARE_bn240225380,train,5.9,SFLARE
GRB_bn201104001,other,0.0,GRB
SGR_bn210913019,test,8.1,SGR
GRB_bn170727841,train,5.2,GRB
SGR_bn221213290,test,7.4,SGR
GRB_bn200105914,train,5.5,GRB
SFLARE_bn240202124,train,5.7,SFLARE
SGR_bn230321259,test,14.1,SGR
GRB_bn130819394,other,0.0,GRB
SFLARE_bn121010787,train,6.6,SFLARE
TGF_bn160607461,test,6.2,TGF
SFLARE_bn120705603,train,6.6,SFLARE
SFLARE_bn220523103,train,6.7,SFLARE
SFLARE_bn151021744,test,5.9,SFLARE
SFLARE_bn110309459,train,5.6,SFLARE
GRB_bn171227000,other,0.0,GRB
TGF_bn240303255,train,7.9,TGF
TGF_bn210503456,train,5.8,TGF
TGF_bn150128278,train,6.1,TGF
GRB_bn110123804,train,4.6,GRB
GRB_bn111203609,train,4.8,GRB
TGF_bn180923900,train,5.9,TGF
TGF_bn080828449,train,0.0,TGF
TGF_bn141011898,train,5.2,TGF
SGR_bn221017691,train,9.2,SGR
GRB_bn211116586,train,5.4,GRB
GRB_bn160827616,test,4.6,GRB
TGF_bn181130423,test,4.8,TGF
TGF_bn221206774,other,0.0,TGF
SFLARE_bn140130262,train,6.5,SFLARE
SGR_bn110807970,train,7.5,SGR
GRB_bn110520302,train,4.5,GRB
SGR_bn221014487,train,6.3,SGR
TGF_bn160905506,train,7.4,TGF
GRB_bn121113544,train,4.8,GRB
SGR_bn221109865,train,5.7,SGR
GRB_bn190821716,other,0.0,GRB
BELOWHZ_bn091216359,uncert,5.7,UNCERT
BELOWHZ_bn110808375,uncert,5.0,UNCERT
BELOWHZ_bn120315329,uncert,6.1,UNCERT
BELOWHZ_bn120605953,uncert,5.1,UNCERT
BELOWHZ_bn120617678,uncert,4.5,UNCERT
BELOWHZ_bn121115044,uncert,4.9,UNCERT
BELOWHZ_bn130628931,uncert,4.7,UNCERT
BELOWHZ_bn130816205,uncert,5.9,UNCERT
BELOWHZ_bn130828248,uncert,5.1,UNCERT
BELOWHZ_bn160317596,uncert,5.1,UNCERT
BELOWHZ_bn170528148,uncert,8.2,UNCERT
BELOWHZ_bn171019218,uncert,5.5,UNCERT
BELOWHZ_bn180911647,uncert,4.6,UNCERT
BELOWHZ_bn220606952,uncert,4.8,UNCERT
BELOWHZ_bn220828664,uncert,5.7,UNCERT
UNCERT_bn091022752,uncert,5.1,UNCERT
UNCERT_bn100303194,uncert,5.0,UNCERT
UNCERT_bn100402447,uncert,5.2,UNCERT
UNCERT_bn100617514,uncert,4.5,UNCERT
UNCERT_bn100729415,uncert,5.5,UNCERT
UNCERT_bn100909220,uncert,4.8,UNCERT
UNCERT_bn101027186,uncert,5.0,UNCERT
UNCERT_bn110519623,uncert,5.8,UNCERT
UNCERT_bn110703526,uncert,4.6,UNCERT
UNCERT_bn110822775,uncert,5.5,UNCERT
UNCERT_bn120312392,uncert,5.5,UNCERT
UNCERT_bn120811712,uncert,5.1,UNCERT
UNCERT_bn120813978,uncert,4.6,UNCERT
UNCERT_bn121229590,uncert,7.6,UNCERT
UNCERT_bn121230875,uncert,4.5,UNCERT
UNCERT_bn130205970,uncert,4.5,UNCERT
UNCERT_bn130424231,uncert,5.2,UNCERT
UNCERT_bn130428054,uncert,5.1,UNCERT
UNCERT_bn131117611,uncert,5.1,UNCERT
UNCERT_bn140330899,uncert,4.6,UNCERT
UNCERT_bn150424918,uncert,5.4,UNCERT
UNCERT_bn150806630,uncert,5.2,UNCERT
UNCERT_bn150906985,uncert,4.7,UNCERT
UNCERT_bn150907725,uncert,5.3,UNCERT
UNCERT_bn160121414,uncert,4.6,UNCERT
UNCERT_bn160210750,uncert,6.9,UNCERT
UNCERT_bn160831686,uncert,5.0,UNCERT
UNCERT_bn161026169,uncert,6.4,UNCERT
UNCERT_bn170211197,uncert,5.4,UNCERT
UNCERT_bn170317705,uncert,4.8,UNCERT
UNCERT_bn170818417,uncert,4.7,UNCERT
UNCERT_bn171115576,uncert,4.7,UNCERT
UNCERT_bn171202587,uncert,5.3,UNCERT
UNCERT_bn180419951,uncert,4.7,UNCERT
UNCERT_bn181104784,uncert,4.5,UNCERT
UNCERT_bn181213038,uncert,4.7,UNCERT
UNCERT_bn190326747,uncert,4.7,UNCERT
UNCERT_bn191006575,uncert,4.7,UNCERT
UNCERT_bn191025926,uncert,11.3,UNCERT
UNCERT_bn200122414,uncert,4.7,UNCERT
UNCERT_bn210719929,uncert,4.8,UNCERT
UNCERT_bn210831148,uncert,7.2,UNCERT
UNCERT_bn211221163,uncert,4.7,UNCERT
UNCERT_bn220108026,uncert,4.6,UNCERT
UNCERT_bn220222492,uncert,5.2,UNCERT
UNCERT_bn221008657,uncert,5.1,UNCERT
UNCERT_bn230330665,uncert,5.3,UNCERT
UNCERT_bn230611568,uncert,4.5,UNCERT
UNCERT_bn240307586,uncert,4.9,UNCERT
UNCERT_bn240326553,uncert,7.8,UNCERT
UNRELOC_bn100928923,uncert,5.6,UNCERT
UNRELOC_bn120614887,uncert,4.5,UNCERT
UNRELOC_bn140219282,uncert,4.6,UNCERT
UNRELOC_bn140512120,uncert,4.6,UNCERT
UNRELOC_bn150409251,uncert,5.1,UNCERT
UNRELOC_bn150521238,uncert,5.5,UNCERT
UNRELOC_bn150916829,uncert,5.1,UNCERT
UNRELOC_bn150917079,uncert,5.3,UNCERT
UNRELOC_bn160706999,uncert,4.7,UNCERT
UNRELOC_bn161211422,uncert,5.0,UNCERT
UNRELOC_bn170416538,uncert,7.5,UNCERT
UNRELOC_bn170422447,uncert,4.6,UNCERT
UNRELOC_bn170423179,uncert,4.9,UNCERT
UNRELOC_bn170830825,uncert,4.5,UNCERT
UNRELOC_bn171027452,uncert,5.1,UNCERT
UNRELOC_bn171104946,uncert,5.1,UNCERT
UNRELOC_bn181215061,uncert,4.7,UNCERT
UNRELOC_bn190505818,uncert,4.5,UNCERT
UNRELOC_bn200404757,uncert,4.5,UNCERT
UNRELOC_bn200518800,uncert,5.2,UNCERT
UNRELOC_bn201217806,uncert,4.7,UNCERT
UNRELOC_bn210527628,uncert,5.9,UNCERT
UNRELOC_bn210807895,uncert,4.6,UNCERT
UNRELOC_bn210829572,uncert,4.6,UNCERT
UNRELOC_bn221206544,uncert,4.5,UNCERT
