event_name,event_type,reliability
bn151227218,GRB,1.0
bn090610648,GRB,1.0
bn190530430,GRB,1.0
bn120120432,GRB,1.0
bn100216422,GRB,1.0
bn130623130,GRB,1.0
bn160407673,GRB,1.0
bn171222684,GRB,1.0
bn170928607,GRB,1.0
bn151205657,GRB,1.0
bn110226989,GRB,1.0
bn140827763,GRB,1.0
bn110904124,GRB,1.0
bn140610487,GRB,1.0
bn130623790,GRB,1.0
bn141005217,GRB,1.0
bn160508290,GRB,1.0
bn201216792,GRB,1.0
bn110124784,GRB,1.0
bn110921577,GRB,1.0
bn230606010,GRB,1.0
bn110101202,GRB,1.0
bn091003191,GRB,1.0
bn120916173,GRB,1.0
bn151222340,GRB,1.0
bn090228976,GRB,1.0
bn150101270,GRB,1.0
bn090726218,GRB,1.0
bn120702891,GRB,1.0
bn120217808,GRB,1.0
bn210518889,GRB,1.0
bn101008697,GRB,1.0
bn181119606,GRB,1.0
bn160816730,GRB,1.0
bn091112928,GRB,1.0
bn100621452,GRB,1.0
bn210308276,GRB,1.0
bn181121401,GRB,1.0
bn150325696,GRB,1.0
bn210424694,GRB,1.0
bn100219026,GRB,1.0
bn141205337,GRB,1.0
bn191017391,GRB,1.0
bn190109217,GRB,1.0
bn200506404,GRB,1.0
bn160628136,GRB,1.0
bn110130230,GRB,1.0
bn091209001,GRB,1.0
bn120509619,GRB,1.0
bn150323395,GRB,1.0
bn240317454,GRB,1.0
bn230512269,GRB,1.0
bn140124527,GRB,1.0
bn121125469,GRB,1.0
bn081105614,GRB,1.0
bn180504136,GRB,1.0
bn160102936,GRB,1.0
bn110920338,GRB,1.0
bn140626843,GRB,1.0
bn190531568,GRB,1.0
bn140521184,GRB,1.0
bn171017823,GRB,1.0
bn091107635,GRB,1.0
bn150211239,GRB,1.0
bn201231622,GRB,1.0
bn160910722,GRB,1.0
bn161227498,GRB,1.0
bn180715087,GRB,1.0
bn130924910,GRB,1.0
bn181020424,GRB,1.0
bn151211672,GRB,1.0
bn201008754,GRB,1.0
bn180818520,GRB,1.0
bn101112924,GRB,1.0
bn160228034,GRB,1.0
bn201104622,GRB,1.0
bn140224788,GRB,1.0
bn090428441,GRB,1.0
bn100923844,GRB,1.0
bn150819440,GRB,1.0
bn161121186,GRB,1.0
bn170723882,GRB,1.0
bn230718188,GRB,1.0
bn081122520,GRB,1.0
bn120105584,GRB,1.0
bn110705151,GRB,1.0
bn141222691,GRB,1.0
bn151022577,GRB,1.0
bn220310933,GRB,1.0
bn140714268,GRB,1.0
bn190427190,GRB,1.0
bn110916016,GRB,1.0
bn090422150,GRB,1.0
bn120713226,GRB,1.0
bn111208353,GRB,1.0
bn080802386,GRB,1.0
bn240205662,GRB,1.0
bn130219775,GRB,1.0
bn100614498,GRB,1.0
bn150917148,GRB,1.0
bn230818977,GRB,1.0
bn110709642,GRB,1.0
bn130118482,GRB,1.0
bn100525744,GRB,1.0
bn121011469,GRB,1.0
bn230621990,GRB,1.0
bn160804775,GRB,1.0
bn120224282,GRB,1.0
bn100718796,GRB,1.0
bn120605453,GRB,1.0
bn210915630,GRB,1.0
bn220114168,GRB,1.0
bn170403707,GRB,1.0
bn111010709,GRB,1.0
bn130204484,GRB,1.0
bn220316476,GRB,1.0
bn110107886,GRB,1.0
bn150502435,GRB,1.0
bn110903009,GRB,1.0
bn201221963,GRB,1.0
bn160623209,GRB,1.0
bn091109895,GRB,1.0
bn100902990,GRB,1.0
bn160821857,GRB,1.0
bn171025213,GRB,1.0
bn231203831,GRB,1.0
bn130517781,GRB,1.0
bn221206516,GRB,1.0
bn170710340,GRB,1.0
bn201127147,GRB,1.0
bn230225460,GRB,1.0
bn100609783,GRB,1.0
bn130406354,GRB,1.0
bn171007498,GRB,1.0
bn141111435,GRB,1.0
bn110422029,GRB,1.0
bn230430325,GRB,1.0
bn110328520,GRB,1.0
bn161017745,GRB,1.0
bn221120895,GRB,1.0
bn131217506,GRB,1.0
bn140501497,GRB,1.0
bn210924960,GRB,1.0
bn200915846,GRB,1.0
bn100424876,GRB,1.0
bn151118554,GRB,1.0
bn211120962,GRB,1.0
bn101010190,GRB,1.0
bn160922856,GRB,1.0
bn140416060,GRB,1.0
bn101027230,GRB,1.0
bn111010237,GRB,1.0
bn140831374,GRB,1.0
bn130409960,GRB,1.0
bn190202234,GRB,1.0
bn090817036,GRB,1.0
bn130407800,GRB,1.0
bn131024900,GRB,1.0
bn230902615,GRB,1.0
bn201029847,GRB,1.0
bn230228244,GRB,1.0
bn210402920,GRB,1.0
bn230506531,GRB,1.0
bn140218427,GRB,1.0
bn110609185,GRB,1.0
bn111109873,GRB,1.0
bn221029045,GRB,1.0
bn101025267,GRB,1.0
bn230409626,GRB,1.0
bn121117018,GRB,1.0
bn190913155,GRB,1.0
bn140703026,GRB,1.0
bn230506715,GRB,1.0
bn130716352,GRB,1.0
bn210410037,GRB,1.0
bn081130212,GRB,1.0
bn190123513,GRB,1.0
bn151107851,GRB,1.0
bn160314929,GRB,1.0
bn101224227,GRB,1.0
bn090814950,GRB,1.0
bn101101744,GRB,1.0
bn200613229,GRB,1.0
bn141031257,GRB,1.0
bn090108020,GRB,1.0
bn210618072,GRB,1.0
bn201008443,GRB,1.0
bn101220576,GRB,1.0
bn120703498,GRB,1.0
bn160917479,GRB,1.0
bn121122564,GRB,1.0
bn140907672,GRB,1.0
bn150703259,GRB,1.0
bn130314147,GRB,1.0
bn140508128,GRB,1.0
bn220702842,GRB,1.0
bn120504468,GRB,1.0
bn221215177,GRB,1.0
bn100706693,GRB,1.0
bn110106893,GRB,1.0
bn100328141,GRB,1.0
bn220408240,GRB,1.0
bn211120548,GRB,1.0
bn160119072,GRB,1.0
bn090403314,GRB,1.0
bn110517902,GRB,1.0
bn090529564,GRB,1.0
bn191008297,GRB,1.0
bn101021063,GRB,1.0
bn130705398,GRB,1.0
bn160718975,GRB,1.0
bn130518580,GRB,1.0
bn170614486,GRB,1.0
bn230703954,GRB,1.0
bn110117364,GRB,1.0
bn210620204,GRB,1.0
bn191031891,GRB,1.0
bn161205561,GRB,1.0
bn140630505,GRB,1.0
bn230812790,GRB,1.0
bn100802240,GRB,1.0
bn170711931,GRB,1.0
bn220424481,GRB,1.0
bn120118898,GRB,1.0
bn100411516,GRB,1.0
bn190122305,GRB,1.0
bn121122885,GRB,1.0
bn101223834,GRB,1.0
bn121220311,GRB,1.0
bn131029973,GRB,1.0
bn110710954,GRB,1.0
bn131125689,GRB,1.0
bn140928100,GRB,1.0
bn130919352,GRB,1.0
bn190411579,GRB,1.0
bn120226871,GRB,1.0
bn081126899,GRB,1.0
bn150710646,GRB,1.0
bn150707124,GRB,1.0
bn140502354,GRB,1.0
bn140306146,GRB,1.0
bn130623396,GRB,1.0
bn210504959,GRB,1.0
bn140808038,GRB,1.0
bn110213220,GRB,1.0
bn110522296,GRB,1.0
bn120819048,GRB,1.0
bn130206482,GRB,1.0
bn100212588,GRB,1.0
bn140906175,GRB,1.0
bn121124606,GRB,1.0
bn130815420,GRB,1.0
bn210413991,GRB,1.0
bn210518545,GRB,1.0
bn140620219,GRB,1.0
bn090320801,GRB,1.0
bn140423356,GRB,1.0
bn120729456,GRB,1.0
bn150330828,GRB,1.0
bn160518985,GRB,1.0
bn140219319,GRB,1.0
bn170817908,GRB,1.0
bn170219002,GRB,1.0
bn221018459,GRB,1.0
bn140105065,GRB,1.0
bn150323712,GRB,1.0
bn120427153,GRB,1.0
bn160804180,GRB,1.0
bn100417166,GRB,1.0
bn200903031,GRB,1.0
bn110421757,GRB,1.0
bn240308268,GRB,1.0
bn130208684,GRB,1.0
bn200605762,GRB,1.0
bn090831317,GRB,1.0
bn091020900,GRB,1.0
bn120625119,GRB,1.0
bn131020113,GRB,1.0
bn100714672,GRB,1.0
bn140709051,GRB,1.0
bn210125369,GRB,1.0
bn180110608,GRB,1.0
bn090511684,GRB,1.0
bn200303107,GRB,1.0
bn170306588,GRB,1.0
bn171207055,GRB,1.0
bn090109332,GRB,1.0
bn230613373,GRB,1.0
bn161217128,GRB,1.0
bn130305486,GRB,1.0
bn130112286,GRB,1.0
bn120226447,GRB,1.0
bn231028935,GRB,1.0
bn160206430,GRB,1.0
bn110605183,GRB,1.0
bn220624316,GRB,1.0
bn220401429,GRB,1.0
bn140311885,GRB,1.0
bn120101354,GRB,1.0
bn090815946,GRB,1.0
bn150416773,GRB,1.0
bn181127274,GRB,1.0
bn200109074,GRB,1.0
bn200323006,GRB,1.0
bn090902401,GRB,1.0
bn190611950,GRB,1.0
bn150316400,GRB,1.0
bn220507423,GRB,1.0
bn160512536,GRB,1.0
bn231106981,GRB,1.0
bn160211119,GRB,1.0
bn090815438,GRB,1.0
bn200623138,GRB,1.0
bn190311600,GRB,1.0
bn131126163,GRB,1.0
bn200924284,GRB,1.0
bn130304410,GRB,1.0
bn140608713,GRB,1.0
bn090909487,GRB,1.0
bn170310417,GRB,1.0
bn230321100,GRB,1.0
bn081215784,GRB,1.0
bn171102107,GRB,1.0
bn141202470,GRB,1.0
bn121128212,GRB,1.0
bn090429530,GRB,1.0
bn161022114,GRB,1.0
bn130420539,GRB,1.0
bn230827256,GRB,1.0
bn190601325,GRB,1.0
bn091223511,GRB,1.0
bn120522361,GRB,1.0
bn130228111,GRB,1.0
bn151014592,GRB,1.0
bn220618382,GRB,1.0
bn120308588,GRB,1.0
bn160101215,GRB,1.0
bn230904853,GRB,1.0
bn230805684,GRB,1.0
bn130925546,GRB,1.0
bn121125356,GRB,1.0
bn220829610,GRB,1.0
bn110522256,GRB,1.0
bn100906576,GRB,1.0
bn101204343,GRB,1.0
bn170207906,GRB,1.0
bn210827416,GRB,1.0
bn140829880,GRB,1.0
bn201228640,GRB,1.0
bn170428136,GRB,1.0
bn100722291,GRB,1.0
bn081113230,GRB,1.0
bn130813791,GRB,1.0
bn210501940,GRB,1.0
bn120616630,GRB,1.0
bn170626401,GRB,1.0
bn130706900,GRB,1.0
bn130404877,GRB,1.0
bn170511477,GRB,1.0
bn200619108,GRB,1.0
bn210421455,GRB,1.0
bn091024372,GRB,1.0
bn091024380,GRB,1.0
bn081229187,GRB,1.0
bn160303201,GRB,1.0
bn140705539,GRB,1.0
bn090306245,GRB,1.0
bn140716306,GRB,1.0
bn120114681,GRB,1.0
bn170921168,GRB,1.0
bn210704815,GRB,1.0
bn100519204,GRB,1.0
bn231123832,GRB,1.0
bn150206407,GRB,1.0
bn150530488,GRB,1.0
bn160912674,GRB,1.0
bn140930134,GRB,1.0
bn130818941,GRB,1.0
bn210226197,GRB,1.0
bn231215408,GRB,1.0
bn140727748,GRB,1.0
bn221004622,GRB,1.0
bn161115745,GRB,1.0
bn231230062,GRB,1.0
bn140817293,GRB,1.0
bn200528436,GRB,1.0
bn161015400,GRB,1.0
bn151212064,GRB,1.0
bn120926335,GRB,1.0
bn120206949,GRB,1.0
bn101202154,GRB,1.0
bn150202999,GRB,1.0
bn120130938,GRB,1.0
bn150522944,GRB,1.0
bn100506653,GRB,1.0
bn140824606,GRB,1.0
bn220620016,GRB,1.0
bn140108721,GRB,1.0
bn120715066,GRB,1.0
bn090814368,GRB,1.0
bn110903111,GRB,1.0
bn100911816,GRB,1.0
bn200211813,GRB,1.0
bn150512432,GRB,1.0
bn090219074,GRB,1.0
bn120129580,GRB,1.0
bn130215649,GRB,1.0
bn120716577,GRB,1.0
bn130420313,GRB,1.0
bn140912664,GRB,1.0
bn090107681,GRB,1.0
bn101119685,GRB,1.0
bn140713780,GRB,1.0
bn220523558,GRB,1.0
bn130224370,GRB,1.0
bn160118060,GRB,1.0
bn090824918,GRB,1.0
bn121113544,GRB,1.0
bn141126233,GRB,1.0
bn130630272,GRB,1.0
bn210306162,GRB,1.0
bn091106762,GRB,1.0
bn170315582,GRB,1.0
bn100304004,GRB,1.0
bn230430196,GRB,1.0
bn160316573,GRB,1.0
bn211018505,GRB,1.0
bn190222537,GRB,1.0
bn200524211,GRB,1.0
bn090225009,GRB,1.0
bn130831058,GRB,1.0
bn210227115,GRB,1.0
bn090620400,GRB,1.0
bn201004365,GRB,1.0
bn130620498,GRB,1.0
bn110402009,GRB,1.0
bn120415958,GRB,1.0
bn100714686,GRB,1.0
bn100410740,GRB,1.0
bn151027166,GRB,1.0
bn080809808,GRB,1.0
bn221110619,GRB,1.0
bn090912660,GRB,1.0
bn190406465,GRB,1.0
bn170111760,GRB,1.0
bn200412381,GRB,1.0
bn161109263,GRB,1.0
bn220210998,GRB,1.0
bn090621185,GRB,1.0
bn130325005,GRB,1.0
bn191019469,GRB,1.0
bn121019233,GRB,1.0
bn180102660,GRB,1.0
bn100811781,GRB,1.0
bn100929235,GRB,1.0
bn120811649,GRB,1.0
bn160821937,GRB,1.0
bn141026742,GRB,1.0
bn140204547,GRB,1.0
bn110722710,GRB,1.0
bn160421137,GRB,1.0
bn140311618,GRB,1.0
bn161210524,GRB,1.0
bn130716442,GRB,1.0
bn191130253,GRB,1.0
bn120911298,GRB,1.0
bn150128624,GRB,1.0
bn121118576,GRB,1.0
bn130106995,GRB,1.0
bn081209981,GRB,1.0
bn140709637,GRB,1.0
bn190109497,GRB,1.0
bn151009949,GRB,1.0
bn220823618,GRB,1.0
bn160714097,GRB,1.0
bn150314205,GRB,1.0
bn170131969,GRB,1.0
bn090709630,GRB,1.0
bn131230529,GRB,1.0
bn110112934,GRB,1.0
bn210104477,GRB,1.0
bn110428388,GRB,1.0
bn130725527,GRB,1.0
bn140110814,GRB,1.0
bn201006054,GRB,1.0
bn150828333,GRB,1.0
bn151227072,GRB,1.0
bn180706351,GRB,1.0
bn110221244,GRB,1.0
bn151212030,GRB,1.0
bn220311690,GRB,1.0
bn230826814,GRB,1.0
bn111018595,GRB,1.0
bn130408653,GRB,1.0
bn200609380,GRB,1.0
bn110919634,GRB,1.0
bn140725583,GRB,1.0
bn201017407,GRB,1.0
bn140206304,GRB,1.0
bn180411519,GRB,1.0
bn210820004,GRB,1.0
bn111012811,GRB,1.0
bn200122221,GRB,1.0
bn190613172,GRB,1.0
bn120915000,GRB,1.0
bn140521732,GRB,1.0
bn150506630,GRB,1.0
bn200906550,GRB,1.0
bn110529034,GRB,1.0
bn110430375,GRB,1.0
bn111012456,GRB,1.0
bn090425377,GRB,1.0
bn140428906,GRB,1.0
bn161212652,GRB,1.0
bn131215298,GRB,1.0
bn150607330,GRB,1.0
bn180113116,GRB,1.0
bn230320884,GRB,1.0
bn150320462,GRB,1.0
bn160317385,GRB,1.0
bn090621922,GRB,1.0
bn111222619,GRB,1.0
bn200530031,GRB,1.0
bn120326056,GRB,1.0
bn160201883,GRB,1.0
bn230525449,GRB,1.0
bn150428305,GRB,1.0
bn130615398,GRB,1.0
bn231115650,GRB,1.0
bn210730207,GRB,1.0
bn230916144,GRB,1.0
bn170728961,GRB,1.0
bn180427442,GRB,1.0
bn240209263,GRB,1.0
bn081207680,GRB,1.0
bn151006413,GRB,1.0
bn211118985,GRB,1.0
bn130502327,GRB,1.0
bn160408268,GRB,1.0
bn201223749,GRB,1.0
bn160924253,GRB,1.0
bn220306761,GRB,1.0
bn091115177,GRB,1.0
bn220324110,GRB,1.0
bn150919606,GRB,1.0
bn100827455,GRB,1.0
bn091219462,GRB,1.0
bn131028076,GRB,1.0
bn090910812,GRB,1.0
bn200829582,GRB,1.0
bn140809133,GRB,1.0
bn140508629,GRB,1.0
bn131209963,GRB,1.0
bn110131780,GRB,1.0
bn140308710,GRB,1.0
bn220209959,GRB,1.0
bn150912600,GRB,1.0
bn180618030,GRB,1.0
bn180515814,GRB,1.0
bn160720767,GRB,1.0
bn090922539,GRB,1.0
bn090305052,GRB,1.0
bn160815299,GRB,1.0
bn230913331,GRB,1.0
bn180812349,GRB,1.0
bn110610640,GRB,1.0
bn120513531,GRB,1.0
bn190323179,GRB,1.0
bn081224887,GRB,1.0
bn111005398,GRB,1.0
bn120618128,GRB,1.0
bn100724029,GRB,1.0
bn230116575,GRB,1.0
bn160509374,GRB,1.0
bn091223191,GRB,1.0
bn210406716,GRB,1.0
bn140217043,GRB,1.0
bn100725475,GRB,1.0
bn160629930,GRB,1.0
bn091230712,GRB,1.0
bn141124277,GRB,1.0
bn090618353,GRB,1.0
bn150828901,GRB,1.0
bn120530121,GRB,1.0
bn140404030,GRB,1.0
bn160521385,GRB,1.0
bn141109447,GRB,1.0
bn230328621,GRB,1.0
bn141113346,GRB,1.0
bn091019750,GRB,1.0
bn120822628,GRB,1.0
bn150824125,GRB,1.0
bn140623224,GRB,1.0
bn111018785,GRB,1.0
bn210927996,GRB,1.0
bn140319964,GRB,1.0
bn131002288,GRB,1.0
bn201026943,GRB,1.0
bn231104075,GRB,1.0
bn210909447,GRB,1.0
bn220915400,GRB,1.0
bn160815490,GRB,1.0
bn211023546,GRB,1.0
bn230405627,GRB,1.0
bn150309958,GRB,1.0
bn210624041,GRB,1.0
bn091012783,GRB,1.0
bn130528695,GRB,1.0
bn090813174,GRB,1.0
bn110201399,GRB,1.0
bn220403863,GRB,1.0
