event_name,event_type
bn110619959,LOCLPAR
bn220909877,LOCLPAR
bn110711502,LOCLPAR
bn220904994,LOCLPAR
bn150910276,LOCLPAR
bn150529948,LOCLPAR
bn180826715,LOCLPAR
bn100702531,LOCLPAR
bn120630963,LOCLPAR
bn170913360,LOCLPAR
bn160810523,LOCLPAR
bn120316656,LOCLPAR
bn160219747,LOCLPAR
bn130726509,LOCLPAR
bn231003905,LOCLPAR
bn140523985,LOCLPAR
bn230914835,LOCLPAR
bn110929345,LOCLPAR
bn161028295,LOCLPAR
bn120618672,LOCLPAR
bn160903400,LOCLPAR
bn170928017,LOCLPAR
bn161222118,LOCLPAR
bn130302706,LOCLPAR
bn150622971,LOCLPAR
bn110808445,LOCLPAR
bn221006336,LOCLPAR
bn171226604,LOCLPAR
bn160904462,LOCLPAR
bn150818741,LOCLPAR
bn150808961,LOCLPAR
bn230424501,LOCLPAR
bn170129884,LOCLPAR
bn110621949,LOCLPAR
bn110404731,LOCLPAR
bn170113239,LOCLPAR
bn220815970,LOCLPAR
bn150103301,LOCLPAR
bn140525971,LOCLPAR
bn170928515,LOCLPAR
bn170928583,LOCLPAR
bn230227194,LOCLPAR
bn231026931,LOCLPAR
bn170915342,LOCLPAR
bn160101791,LOCLPAR
bn170128303,LOCLPAR
bn160510506,LOCLPAR
bn160804152,LOCLPAR
bn160729273,LOCLPAR
bn151208347,LOCLPAR
bn150827200,LOCLPAR
bn170330924,LOCLPAR
bn230508672,LOCLPAR
bn220331412,LOCLPAR
bn190203975,LOCLPAR
bn100727162,LOCLPAR
bn160807127,LOCLPAR
bn150911197,LOCLPAR
bn171011759,LOCLPAR
bn151108942,LOCLPAR
bn170717639,LOCLPAR
bn220716518,LOCLPAR
bn160824290,LOCLPAR
bn151226980,LOCLPAR
bn110527564,LOCLPAR
bn221207939,LOCLPAR
bn220704377,LOCLPAR
bn150815832,LOCLPAR
bn230805708,LOCLPAR
bn150301422,LOCLPAR
bn160317500,LOCLPAR
bn160624067,LOCLPAR
bn230423971,LOCLPAR
bn220819368,LOCLPAR
bn220819438,LOCLPAR
bn240101253,LOCLPAR
bn180827847,LOCLPAR
bn100610417,LOCLPAR
bn230520403,LOCLPAR
bn181105315,LOCLPAR
bn221223637,LOCLPAR
bn151113830,LOCLPAR
bn151018400,LOCLPAR
bn180909192,LOCLPAR
bn210701324,LOCLPAR
bn230423964,LOCLPAR
bn230912857,LOCLPAR
bn110404591,LOCLPAR
bn110404569,LOCLPAR
bn160629876,LOCLPAR
bn160122338,LOCLPAR
bn221129167,LOCLPAR
bn150913182,LOCLPAR
bn171228023,LOCLPAR
bn170202190,LOCLPAR
bn151014430,LOCLPAR
bn230520966,LOCLPAR
bn180827778,LOCLPAR
bn151118720,LOCLPAR
bn151221425,LOCLPAR
bn160128807,LOCLPAR
bn150915165,LOCLPAR
bn220125793,LOCLPAR
bn150623895,LOCLPAR
bn170823820,LOCLPAR
bn220811444,LOCLPAR
bn150716433,LOCLPAR
bn151211252,LOCLPAR
bn190520598,LOCLPAR
bn130722535,LOCLPAR
bn230904562,LOCLPAR
bn161026312,LOCLPAR
bn211103949,LOCLPAR
bn171012680,LOCLPAR
bn150714449,LOCLPAR
bn220908956,LOCLPAR
bn170917325,LOCLPAR
bn221128178,LOCLPAR
bn110301817,LOCLPAR
bn171218250,LOCLPAR
bn210403006,LOCLPAR
bn150628787,LOCLPAR
bn141230330,LOCLPAR
bn110130262,LOCLPAR
bn150908288,LOCLPAR
bn130816928,LOCLPAR
bn220721924,LOCLPAR
bn130301739,LOCLPAR
bn150821647,LOCLPAR
bn151215218,LOCLPAR
bn150715906,LOCLPAR
bn160528573,LOCLPAR
bn170124997,LOCLPAR
bn181013796,LOCLPAR
bn220822269,LOCLPAR
bn220820288,LOCLPAR
bn160516814,LOCLPAR
bn161029216,LOCLPAR
bn150807898,LOCLPAR
bn151207945,LOCLPAR
bn231202155,LOCLPAR
bn150918071,LOCLPAR
bn170328020,LOCLPAR
bn160728352,LOCLPAR
bn160810032,LOCLPAR
bn221008246,LOCLPAR
bn220313785,LOCLPAR
bn230925642,LOCLPAR
bn160307326,LOCLPAR
bn231227242,LOCLPAR
bn171014663,LOCLPAR
bn150816756,LOCLPAR
bn150420725,LOCLPAR
bn221006730,LOCLPAR
bn180618314,LOCLPAR
bn150922435,LOCLPAR
bn230918789,LOCLPAR
bn151111847,LOCLPAR
bn151120704,LOCLPAR
bn170817873,LOCLPAR
bn160725306,LOCLPAR
bn160613228,LOCLPAR
bn170819856,LOCLPAR
bn230523302,LOCLPAR
bn221106272,LOCLPAR
bn160317762,LOCLPAR
bn160606357,LOCLPAR
bn180826785,LOCLPAR
bn231217758,LOCLPAR
bn160217765,LOCLPAR
bn151225919,LOCLPAR
bn080919534,LOCLPAR
bn170902595,LOCLPAR
bn231202085,LOCLPAR
bn180216512,LOCLPAR
bn150616594,LOCLPAR
bn180304259,LOCLPAR
bn220327190,LOCLPAR
bn220810258,LOCLPAR
bn150705660,LOCLPAR
bn190202772,TRANSNT
bn190201583,TRANSNT
bn190201252,TRANSNT
bn190130997,TRANSNT
bn190130733,TRANSNT
bn190131988,TRANSNT
bn190202838,TRANSNT
bn190201517,TRANSNT
bn190131856,TRANSNT
bn140312288,TRANSNT
bn140312157,TRANSNT
bn101114746,TRANSNT
bn180413968,TRANSNT
bn180411390,TRANSNT
bn180413241,TRANSNT
bn180417406,TRANSNT
bn180409274,TRANSNT
bn180415952,TRANSNT
bn180407357,TRANSNT
bn180409472,TRANSNT
bn180416282,TRANSNT
bn180404447,TRANSNT
bn180407952,TRANSNT
bn180506450,TRANSNT
bn180407687,TRANSNT
bn180407555,TRANSNT
bn180411159,TRANSNT
bn180403389,TRANSNT
bn180414431,TRANSNT
bn180414497,TRANSNT
bn180417076,TRANSNT
bn180416943,TRANSNT
bn180406232,TRANSNT
bn180406629,TRANSNT
bn180407290,TRANSNT
bn180407224,TRANSNT
bn180403521,TRANSNT
bn180404579,TRANSNT
bn180406827,TRANSNT
bn180402397,TRANSNT
bn180422100,TRANSNT
bn180411588,TRANSNT
bn180416348,TRANSNT
bn180413043,TRANSNT
bn180405571,TRANSNT
bn180406960,TRANSNT
bn180406761,TRANSNT
bn180412448,TRANSNT
bn201122701,TRANSNT
bn201122624,TRANSNT
bn180412911,TRANSNT
bn171124188,TRANSNT
bn201118405,TRANSNT
bn201119017,TRANSNT
bn201125743,TRANSNT
bn201122643,TRANSNT
bn201118082,TRANSNT
bn201116238,TRANSNT
bn201117490,TRANSNT
bn201121637,TRANSNT
bn201121660,TRANSNT
bn201122122,TRANSNT
bn201120732,TRANSNT
bn201119343,TRANSNT
bn201119871,TRANSNT
bn201124634,TRANSNT
bn201122721,TRANSNT
bn150615791,TRANSNT
bn150622187,TRANSNT
bn150626494,TRANSNT
bn151221730,TRANSNT
bn151231687,TRANSNT
bn151231721,TRANSNT
bn151231777,TRANSNT
bn150615798,TRANSNT
bn150616734,TRANSNT
bn150618834,TRANSNT
bn150619165,TRANSNT
bn150619173,TRANSNT
bn150619224,TRANSNT
bn150619242,TRANSNT
bn150619301,TRANSNT
bn150619309,TRANSNT
bn150619316,TRANSNT
bn150619342,TRANSNT
bn150619352,TRANSNT
bn150619420,TRANSNT
bn150619427,TRANSNT
bn150619554,TRANSNT
bn150619561,TRANSNT
bn150619570,TRANSNT
bn150619580,TRANSNT
bn150619774,TRANSNT
bn150620136,TRANSNT
bn150620154,TRANSNT
bn150620171,TRANSNT
bn150620414,TRANSNT
bn150620421,TRANSNT
bn150620429,TRANSNT
bn150620480,TRANSNT
bn150620503,TRANSNT
bn150620533,TRANSNT
bn150620545,TRANSNT
bn150620552,TRANSNT
bn150620559,TRANSNT
bn150620567,TRANSNT
bn150620625,TRANSNT
bn150621282,TRANSNT
bn150621289,TRANSNT
bn150621298,TRANSNT
bn150621327,TRANSNT
bn150621335,TRANSNT
bn150621344,TRANSNT
bn150621366,TRANSNT
bn150621657,TRANSNT
bn150621744,TRANSNT
bn150622002,TRANSNT
bn150622018,TRANSNT
bn150622027,TRANSNT
bn150622071,TRANSNT
bn150622079,TRANSNT
bn150622086,TRANSNT
bn150622212,TRANSNT
bn150622225,TRANSNT
bn150622256,TRANSNT
bn150622451,TRANSNT
bn150622470,TRANSNT
bn150622672,TRANSNT
bn150622684,TRANSNT
bn150623198,TRANSNT
bn150623272,TRANSNT
bn150623311,TRANSNT
bn150623339,TRANSNT
bn150623348,TRANSNT
bn150623443,TRANSNT
bn150623473,TRANSNT
bn150623482,TRANSNT
bn150623515,TRANSNT
bn150623526,TRANSNT
bn150623715,TRANSNT
bn150623722,TRANSNT
bn150623741,TRANSNT
bn150623749,TRANSNT
bn150624171,TRANSNT
bn150624178,TRANSNT
bn150624201,TRANSNT
bn150624248,TRANSNT
bn150624303,TRANSNT
bn150624386,TRANSNT
bn150624445,TRANSNT
bn150624568,TRANSNT
bn150624585,TRANSNT
bn150624599,TRANSNT
bn150624724,TRANSNT
bn150625186,TRANSNT
bn150625263,TRANSNT
bn150625296,TRANSNT
bn150625363,TRANSNT
bn150625370,TRANSNT
bn150625377,TRANSNT
bn150625392,TRANSNT
bn150625400,TRANSNT
bn150625498,TRANSNT
bn150625899,TRANSNT
bn150625921,TRANSNT
bn150625928,TRANSNT
bn150625976,TRANSNT
bn150625984,TRANSNT
bn150625993,TRANSNT
bn150626063,TRANSNT
bn150626092,TRANSNT
bn150626109,TRANSNT
bn150626117,TRANSNT
bn150626124,TRANSNT
bn150626156,TRANSNT
bn150626163,TRANSNT
bn150626170,TRANSNT
bn150626177,TRANSNT
bn150626184,TRANSNT
bn150626192,TRANSNT
bn150626222,TRANSNT
bn150626230,TRANSNT
bn150626238,TRANSNT
bn150626245,TRANSNT
bn150626253,TRANSNT
bn150626260,TRANSNT
bn150626487,TRANSNT
bn150627047,TRANSNT
bn150626502,TRANSNT
bn150626509,TRANSNT
bn150626518,TRANSNT
bn150626553,TRANSNT
bn150626564,TRANSNT
bn150626577,TRANSNT
bn150626585,TRANSNT
bn150626593,TRANSNT
bn150626620,TRANSNT
bn150626627,TRANSNT
bn150626636,TRANSNT
bn150626643,TRANSNT
bn150626652,TRANSNT
bn150626695,TRANSNT
bn150626709,TRANSNT
bn150626716,TRANSNT
bn150626724,TRANSNT
bn150626751,TRANSNT
bn150626758,TRANSNT
bn150626766,TRANSNT
bn150626773,TRANSNT
bn150626781,TRANSNT
bn150626788,TRANSNT
bn150626822,TRANSNT
bn150626837,TRANSNT
bn150626844,TRANSNT
bn150626851,TRANSNT
bn150626888,TRANSNT
bn150626896,TRANSNT
bn150626903,TRANSNT
bn150626910,TRANSNT
bn150626918,TRANSNT
bn150626957,TRANSNT
bn150626971,TRANSNT
bn150626979,TRANSNT
bn150626989,TRANSNT
bn150625530,TRANSNT
bn150627023,TRANSNT
bn150627030,TRANSNT
bn150627038,TRANSNT
bn150627054,TRANSNT
bn150627082,TRANSNT
bn150627091,TRANSNT
bn150627101,TRANSNT
bn150627162,TRANSNT
bn150627978,TRANSNT
bn150626685,TRANSNT
bn150626829,TRANSNT
bn150618763,TRANSNT
bn150616855,TRANSNT
bn150616921,TRANSNT
bn150618710,TRANSNT
bn180403455,TRANSNT
bn230206723,TRANSNT
bn230206376,TRANSNT
bn230206797,TRANSNT
bn230208382,TRANSNT
bn230209271,TRANSNT
bn230210204,TRANSNT
bn230210364,TRANSNT
bn230211733,TRANSNT
bn230204547,TRANSNT
bn230204473,TRANSNT
bn230212597,TRANSNT
bn230203275,TRANSNT
bn230201759,TRANSNT
bn230212847,TRANSNT
bn230218657,TRANSNT
bn230225141,TRANSNT
bn230126764,TRANSNT
bn091207888,TRANSNT
bn171102666,TRANSNT
bn171102658,TRANSNT
bn171102674,TRANSNT
bn171103698,TRANSNT
bn171030900,TRANSNT
bn171031542,TRANSNT
bn171102897,TRANSNT
bn171102912,TRANSNT
bn171031410,TRANSNT
bn171101572,TRANSNT
bn171031650,TRANSNT
bn171102771,TRANSNT
bn171101343,TRANSNT
bn171031809,TRANSNT
bn171103348,TRANSNT
bn171101743,TRANSNT
bn171107418,TRANSNT
bn171102552,TRANSNT
bn171117976,TRANSNT
bn171107427,TRANSNT
bn171117845,TRANSNT
bn171107435,TRANSNT
bn171107447,TRANSNT
bn171107546,TRANSNT
bn171107554,TRANSNT
bn171107680,TRANSNT
bn171103093,TRANSNT
bn171103030,TRANSNT
bn171103041,TRANSNT
bn171103174,TRANSNT
bn171103192,TRANSNT
bn171103203,TRANSNT
bn171103306,TRANSNT
bn171103314,TRANSNT
bn171103321,TRANSNT
bn171103331,TRANSNT
bn171103340,TRANSNT
bn171103429,TRANSNT
bn171103444,TRANSNT
bn171103451,TRANSNT
bn171103458,TRANSNT
bn171103580,TRANSNT
bn171102961,TRANSNT
bn171103590,TRANSNT
bn171103598,TRANSNT
bn171103608,TRANSNT
bn171103617,TRANSNT
bn171102821,TRANSNT
bn171102793,TRANSNT
bn171102950,TRANSNT
bn171103479,TRANSNT
bn171103490,TRANSNT
bn171103559,TRANSNT
bn171103570,TRANSNT
bn171103734,TRANSNT
bn171103826,TRANSNT
bn171103834,TRANSNT
bn171103847,TRANSNT
bn171103873,TRANSNT
bn171103881,TRANSNT
bn171103889,TRANSNT
bn171103691,TRANSNT
bn171103708,TRANSNT
bn171103718,TRANSNT
bn171103726,TRANSNT
bn171103974,TRANSNT
bn171104108,TRANSNT
bn171103743,TRANSNT
bn171104128,TRANSNT
bn171104233,TRANSNT
bn171104260,TRANSNT
bn171104363,TRANSNT
bn171104390,TRANSNT
bn171104250,TRANSNT
bn171104375,TRANSNT
bn171104410,TRANSNT
bn171104514,TRANSNT
bn171104618,TRANSNT
bn171104625,TRANSNT
bn171104634,TRANSNT
bn171104649,TRANSNT
bn171104670,TRANSNT
bn171104778,TRANSNT
bn171104805,TRANSNT
bn171104892,TRANSNT
bn171104938,TRANSNT
bn171105033,TRANSNT
bn171105157,TRANSNT
bn171105170,TRANSNT
bn171105294,TRANSNT
bn171105308,TRANSNT
bn171105329,TRANSNT
bn171105178,TRANSNT
bn171105417,TRANSNT
bn171105449,TRANSNT
bn171105464,TRANSNT
bn171105577,TRANSNT
bn171105472,TRANSNT
bn171105553,TRANSNT
bn171105560,TRANSNT
bn171102923,TRANSNT
bn171105594,TRANSNT
bn171105570,TRANSNT
bn171105678,TRANSNT
bn171105696,TRANSNT
bn171105707,TRANSNT
bn171105734,TRANSNT
bn171105869,TRANSNT
bn171105944,TRANSNT
bn171105953,TRANSNT
bn171106001,TRANSNT
bn171105602,TRANSNT
bn171105966,TRANSNT
bn171106082,TRANSNT
bn171106101,TRANSNT
bn171106110,TRANSNT
bn171106250,TRANSNT
bn171106337,TRANSNT
bn171102784,TRANSNT
bn171101448,TRANSNT
bn171106347,TRANSNT
bn171106363,TRANSNT
bn171106388,TRANSNT
bn171106401,TRANSNT
bn171106489,TRANSNT
bn171106506,TRANSNT
bn171101600,TRANSNT
bn171106522,TRANSNT
bn171106530,TRANSNT
bn171106606,TRANSNT
bn171106625,TRANSNT
bn171106635,TRANSNT
bn171102681,TRANSNT
bn171106646,TRANSNT
bn171106733,TRANSNT
bn171106741,TRANSNT
bn171106751,TRANSNT
bn171106760,TRANSNT
bn171106767,TRANSNT
bn171106778,TRANSNT
bn171106790,TRANSNT
bn171106715,TRANSNT
bn171106867,TRANSNT
bn171105825,TRANSNT
bn171106874,TRANSNT
bn171106881,TRANSNT
bn171106920,TRANSNT
bn171103754,TRANSNT
bn171107027,TRANSNT
bn171101754,TRANSNT
bn171107063,TRANSNT
bn171106998,TRANSNT
bn171107168,TRANSNT
bn171107268,TRANSNT
bn171107283,TRANSNT
bn171107311,TRANSNT
bn171107148,TRANSNT
bn171105435,TRANSNT
bn171101984,TRANSNT
bn171107410,TRANSNT
bn171108479,TRANSNT
bn171108374,TRANSNT
bn171108343,TRANSNT
bn171108216,TRANSNT
bn171107931,TRANSNT
bn171107800,TRANSNT
bn171107701,TRANSNT
bn171107672,TRANSNT
bn171107538,TRANSNT
bn171107562,TRANSNT
bn171107582,TRANSNT
bn171102207,TRANSNT
bn171102282,TRANSNT
bn171107691,TRANSNT
bn171102174,TRANSNT
bn171103053,TRANSNT
bn171107710,TRANSNT
bn171102404,TRANSNT
bn171110352,TRANSNT
bn171107724,TRANSNT
bn171107791,TRANSNT
bn171105026,TRANSNT
bn171108082,TRANSNT
bn171102426,TRANSNT
bn171107811,TRANSNT
bn171108694,TRANSNT
bn171108641,TRANSNT
bn171108615,TRANSNT
bn171103963,TRANSNT
bn191006575,UNCERT
bn170416538,UNCERT
bn210501834,UNCERT
bn110222659,UNCERT
bn140704063,UNCERT
bn200621009,UNCERT
bn211213088,UNCERT
bn090305784,UNCERT
bn240326045,UNCERT
bn190620772,UNCERT
bn150925345,UNCERT
bn150424918,UNCERT
bn190217091,UNCERT
bn170911787,UNCERT
bn120811712,UNCERT
bn230330654,UNCERT
bn200518800,UNCERT
bn190505818,UNCERT
bn210829572,UNCERT
bn211029782,UNCERT
bn100313715,UNCERT
bn210218771,UNCERT
bn180803034,UNCERT
bn151022892,UNCERT
bn170317705,UNCERT
bn120728877,UNCERT
bn221029511,UNCERT
bn240323372,UNCERT
bn160114314,UNCERT
bn130131117,UNCERT
bn100530292,UNCERT
bn120614887,UNCERT
bn140816046,UNCERT
bn211217424,UNCERT
bn131120031,UNCERT
bn160616436,UNCERT
bn170813344,UNCERT
bn160210750,UNCERT
bn210403738,UNCERT
bn190901828,UNCERT
bn221008657,UNCERT
bn090407780,UNCERT
bn190712514,UNCERT
bn240320700,UNCERT
bn131016664,UNCERT
bn200706563,UNCERT
bn120813978,UNCERT
bn180901319,UNCERT
bn100607804,UNCERT
bn131122417,UNCERT
bn120502856,UNCERT
bn220414591,UNCERT
bn220305986,UNCERT
bn161121783,UNCERT
bn140117640,UNCERT
bn200930384,UNCERT
bn240315087,UNCERT
bn191210341,UNCERT
bn110102432,UNCERT
bn211108091,UNCERT
bn200118510,UNCERT
bn100206724,UNCERT
bn150806630,UNCERT
bn210929724,UNCERT
bn111211461,UNCERT
bn221018317,UNCERT
bn141222412,UNCERT
bn150623507,UNCERT
bn220118515,UNCERT
bn220106928,UNCERT
bn140520124,UNCERT
bn151101105,UNCERT
bn210914975,UNCERT
bn120824876,UNCERT
bn120419173,UNCERT
bn170423179,UNCERT
bn210425089,UNCERT
bn170413037,UNCERT
bn220511843,UNCERT
bn180419951,UNCERT
bn231225841,UNCERT
bn100617514,UNCERT
bn181104784,UNCERT
bn170319724,UNCERT
bn120723369,UNCERT
bn230302065,UNCERT
bn100909220,UNCERT
bn100402447,UNCERT
bn121230875,UNCERT
bn110519623,UNCERT
bn190306960,UNCERT
bn150708081,UNCERT
bn211225760,UNCERT
bn171003256,UNCERT
bn130223946,UNCERT
bn171216812,UNCERT
bn221013100,UNCERT
bn220218845,UNCERT
bn230623728,UNCERT
bn130120991,UNCERT
bn150316434,UNCERT
bn171202587,UNCERT
bn150419488,UNCERT
bn150412601,UNCERT
bn140330899,UNCERT
bn211209082,UNCERT
bn141201268,UNCERT
bn110918745,UNCERT
bn130430050,UNCERT
bn201027369,UNCERT
bn150101576,UNCERT
bn230823987,UNCERT
bn190326747,UNCERT
bn220906529,UNCERT
bn160121343,UNCERT
bn100409509,UNCERT
bn090523133,UNCERT
bn180901448,UNCERT
bn221229905,UNCERT
bn120716030,UNCERT
bn230119980,UNCERT
bn170126442,UNCERT
bn150917079,UNCERT
bn160116302,UNCERT
bn150318010,UNCERT
bn100515491,UNCERT
bn180419456,UNCERT
bn120312392,UNCERT
bn130628931,UNCERT
bn091216359,UNCERT
bn230912087,UNCERT
bn090129784,UNCERT
bn191020864,UNCERT
bn140512120,UNCERT
bn100729415,UNCERT
bn150711543,UNCERT
bn110825424,UNCERT
bn150530081,UNCERT
bn110222255,UNCERT
bn230805180,UNCERT
bn170912841,UNCERT
bn121115044,UNCERT
bn220108026,UNCERT
bn210217401,UNCERT
bn120821338,UNCERT
bn130828248,UNCERT
bn210527628,UNCERT
bn190919899,UNCERT
bn170427592,UNCERT
bn150908768,UNCERT
bn120725321,UNCERT
bn230926161,UNCERT
bn110206749,UNCERT
bn161111083,UNCERT
bn121010509,UNCERT
bn110712284,UNCERT
bn211002039,UNCERT
bn160218728,UNCERT
bn181215061,UNCERT
bn120918828,UNCERT
bn171019218,UNCERT
bn180801818,UNCERT
bn230218466,UNCERT
bn100227067,UNCERT
bn131117611,UNCERT
bn191207909,UNCERT
bn161113521,UNCERT
bn180410032,UNCERT
bn211014070,UNCERT
bn120617678,UNCERT
bn210626000,UNCERT
bn110604598,UNCERT
bn150717136,UNCERT
bn170422374,UNCERT
bn161211422,UNCERT
bn160802557,UNCERT
bn090811623,UNCERT
bn190809554,UNCERT
bn110124881,UNCERT
bn151230686,UNCERT
bn110808375,UNCERT
bn151120614,UNCERT
bn091022752,UNCERT
bn130504398,UNCERT
bn180604900,UNCERT
bn191025926,UNCERT
bn220411732,UNCERT
bn210114895,UNCERT
bn101012221,UNCERT
bn191028919,UNCERT
bn200731919,UNCERT
bn130828319,UNCERT
bn191014276,UNCERT
bn110318280,UNCERT
bn201231611,UNCERT
bn171102736,UNCERT
bn181010392,UNCERT
bn140504334,UNCERT
bn191123989,UNCERT
bn150223935,UNCERT
bn240130149,UNCERT
bn230904491,UNCERT
bn230528007,UNCERT
bn140823952,UNCERT
bn210818917,UNCERT
bn160831686,UNCERT
bn230408607,UNCERT
bn131101050,UNCERT
bn240324856,UNCERT
bn240311250,UNCERT
bn231214860,UNCERT
bn171025203,UNCERT
bn230330665,UNCERT
bn180720961,UNCERT
bn221104472,UNCERT
bn121010900,UNCERT
bn190525500,UNCERT
bn120702671,UNCERT
bn170712214,UNCERT
bn230613572,UNCERT
bn221214088,UNCERT
bn090417352,UNCERT
bn151015141,UNCERT
bn210508936,UNCERT
bn180827314,UNCERT
bn190114515,UNCERT
bn191108079,UNCERT
bn110517500,UNCERT
bn120806408,UNCERT
bn130221566,UNCERT
bn131019783,UNCERT
bn220620347,UNCERT
bn120314982,UNCERT
bn151207480,UNCERT
bn140819576,UNCERT
bn090205659,UNCERT
bn100908160,UNCERT
bn081209699,UNCERT
bn220818583,UNCERT
bn210415722,UNCERT
bn090209200,UNCERT
bn200122414,UNCERT
bn100306791,UNCERT
bn170211197,UNCERT
bn150916829,UNCERT
bn130325784,UNCERT
bn220626590,UNCERT
bn220117556,UNCERT
bn220828664,UNCERT
bn180225032,UNCERT
bn190624976,UNCERT
bn210601157,UNCERT
bn151023076,UNCERT
bn140513553,UNCERT
bn140809988,UNCERT
bn230911867,UNCERT
bn200206815,UNCERT
bn201222009,UNCERT
bn150426958,UNCERT
bn181004148,UNCERT
bn190620579,UNCERT
bn180423345,UNCERT
bn130225458,UNCERT
bn240325887,UNCERT
bn240325847,UNCERT
bn160121414,UNCERT
bn220619154,UNCERT
bn180402734,UNCERT
bn180223328,UNCERT
bn211012795,UNCERT
bn120524747,UNCERT
bn240308556,UNCERT
bn120511553,UNCERT
bn221011605,UNCERT
bn120611099,UNCERT
bn181213038,UNCERT
bn120527793,UNCERT
bn220924543,UNCERT
bn210713697,UNCERT
bn150917046,UNCERT
bn171026019,UNCERT
bn120921599,UNCERT
bn220808197,UNCERT
bn230913430,UNCERT
bn240307586,UNCERT
bn161026169,UNCERT
bn220116579,UNCERT
bn100427279,UNCERT
bn080822647,UNCERT
bn221129787,UNCERT
bn230913474,UNCERT
bn200516818,UNCERT
bn230217875,UNCERT
bn170603580,UNCERT
bn111026532,UNCERT
bn210521213,UNCERT
bn221206544,UNCERT
bn180118831,UNCERT
bn190726746,UNCERT
bn151002067,UNCERT
bn140430303,UNCERT
bn150707234,UNCERT
bn240126368,UNCERT
bn170719183,UNCERT
bn170816121,UNCERT
bn140125110,UNCERT
bn220115787,UNCERT
bn081204428,UNCERT
bn141218176,UNCERT
bn170128189,UNCERT
bn180519511,UNCERT
bn120306292,UNCERT
bn231127823,UNCERT
bn200304740,UNCERT
bn220830709,UNCERT
bn160216355,UNCERT
bn140925412,UNCERT
bn140105147,UNCERT
bn150914103,UNCERT
bn140706303,UNCERT
bn240319326,UNCERT
bn151024950,UNCERT
bn230105440,UNCERT
bn100117534,UNCERT
bn130428054,UNCERT
bn140729481,UNCERT
bn131008945,UNCERT
bn230717048,UNCERT
bn230317143,UNCERT
bn221028207,UNCERT
bn171027452,UNCERT
bn170722833,UNCERT
bn180409635,UNCERT
bn161123039,UNCERT
bn100123801,UNCERT
bn210116150,UNCERT
bn100126917,UNCERT
bn150816270,UNCERT
bn150907725,UNCERT
bn210311226,UNCERT
bn120228937,UNCERT
bn191226233,UNCERT
bn210111515,UNCERT
bn110703526,UNCERT
bn090303542,UNCERT
bn240119536,UNCERT
bn170528284,UNCERT
bn090818453,UNCERT
bn220907855,UNCERT
bn231114681,UNCERT
bn130301705,UNCERT
bn160728621,UNCERT
bn210411821,UNCERT
bn110130345,UNCERT
bn150922348,UNCERT
bn191118833,UNCERT
bn200404757,UNCERT
bn230302317,UNCERT
bn091208623,UNCERT
bn170526279,UNCERT
bn091111494,UNCERT
bn200223717,UNCERT
bn130108340,UNCERT
bn080922709,UNCERT
bn210914498,UNCERT
bn100530657,UNCERT
bn221023281,UNCERT
bn210504483,UNCERT
bn150124745,UNCERT
bn180904763,UNCERT
bn140219282,UNCERT
bn160929461,UNCERT
bn160830467,UNCERT
bn110409251,UNCERT
bn231207255,UNCERT
bn131205428,UNCERT
bn171107017,UNCERT
bn150711472,UNCERT
bn170528148,UNCERT
bn170215307,UNCERT
bn220222492,UNCERT
bn190626526,UNCERT
bn170912872,UNCERT
bn160225385,UNCERT
bn240206567,UNCERT
bn171130749,UNCERT
bn181209226,UNCERT
bn230420570,UNCERT
bn101217929,UNCERT
bn160317596,UNCERT
bn100405414,UNCERT
bn081007224,UNCERT
bn160622437,UNCERT
bn141003214,UNCERT
bn240401332,UNCERT
bn151207713,UNCERT
bn100728481,UNCERT
bn220606952,UNCERT
bn220625879,UNCERT
bn210910456,UNCERT
bn230217562,UNCERT
bn130311518,UNCERT
bn100905741,UNCERT
bn140828673,UNCERT
bn170815526,UNCERT
bn230611568,UNCERT
bn151218890,UNCERT
bn160427366,UNCERT
bn130210769,UNCERT
bn150810618,UNCERT
bn121015799,UNCERT
bn141206186,UNCERT
bn090501671,UNCERT
bn231017529,UNCERT
bn090616761,UNCERT
bn190804362,UNCERT
bn231129104,UNCERT
bn221118103,UNCERT
bn230909003,UNCERT
bn230525821,UNCERT
bn090831134,UNCERT
bn160523504,UNCERT
bn170903825,UNCERT
bn200717214,UNCERT
bn231116174,UNCERT
bn110703363,UNCERT
bn090602780,UNCERT
bn141015835,UNCERT
bn240401460,UNCERT
bn161216684,UNCERT
bn080918391,UNCERT
bn101105710,UNCERT
bn151014922,UNCERT
bn151106440,UNCERT
bn220418167,UNCERT
bn160716726,UNCERT
bn090404448,UNCERT
bn140619498,UNCERT
bn151107579,UNCERT
bn111008787,UNCERT
bn091115842,UNCERT
bn130424231,UNCERT
bn171207165,UNCERT
bn130831726,UNCERT
bn120204771,UNCERT
bn230921573,UNCERT
bn210525596,UNCERT
bn210223581,UNCERT
bn121210642,UNCERT
bn150521238,UNCERT
bn160228158,UNCERT
bn100322678,UNCERT
bn220609520,UNCERT
bn170830825,UNCERT
bn120118324,UNCERT
bn180406562,UNCERT
bn230806019,UNCERT
bn201227724,UNCERT
bn080723339,UNCERT
bn111216323,UNCERT
bn110626275,UNCERT
bn220625785,UNCERT
bn150317798,UNCERT
bn200819787,UNCERT
bn201217806,UNCERT
bn180225219,UNCERT
bn110822775,UNCERT
bn220307298,UNCERT
bn170818417,UNCERT
bn141213497,UNCERT
